xbox,ybox,width,height,onpix,xbar,ybar,x2bar,y2bar,xybar,x2ybar,xy2bar,xedge,xedgey,yedge,yedgex,letter
4.34006,9.11554,5.76793,6.277,2.27936,6.36025,10.2858,9.30644,12.0134,10.2192,9.97443,15.1327,0.879098,10.5076,4.19017,10.5201,C
5.12125,11.1903,6.11789,8.01098,2.14971,5.49464,8.11112,6.53436,10.8827,6.4669,5.92845,12.6898,0.991353,6.2157,4.16127,10.0984,C
12.1335,14.0979,9.10658,8.12606,4.52208,6.52394,7.82556,5.75109,6.31763,10.3218,7.73316,10.7452,5.43115,7.60372,2.12869,8.60772,C
2.46796,4.16373,4.18319,3.84169,1.43415,7.28355,1.04312,2.05074,1.21885,6.24764,0.37143,7.8139,2.17205,5.99378,2.04979,6.35457,A
3.08933,8.42817,4.43828,4.92676,1.95292,8.64086,4.43504,2.58611,0.53165,7.80843,0.743199,8.0903,2.89252,6.88598,1.42896,7.79023,A
1.52896,7.63107,3.42471,4.81907,1.82767,9.32899,5.71256,3.20566,1.25029,8.79976,0.629954,7.86521,1.52307,7.10228,0.993697,8.71824,A
5.36958,9.15227,6.62455,5.53952,5.50076,7.11289,7.40781,5.43463,5.82686,5.55279,3.35754,4.65805,2.33455,7.71022,5.47816,6.68996,B
4.58831,9.79532,4.90124,6.04538,2.27467,5.46579,8.75847,6.87542,8.41225,11.6974,8.52233,9.96847,0.588874,9.57039,3.57526,8.26002,C
5.26726,10.2152,8.44772,10.0446,10.3314,8.92025,7.54329,8.46786,5.3445,6.6377,4.57472,6.89042,3.50741,10.3547,6.79806,8.36216,B
6.09262,9.2784,5.21247,5.71112,2.89294,6.3556,7.01853,4.08445,4.66815,9.19146,3.44529,6.44334,2.70236,7.64111,3.9641,8.63882,B
-0.866996,-5.53512,9.08575,-14.8011,-24.4865,49.2442,28.3052,-22.5305,21.9122,15.0062,16.7951,-32.413,2.98376,14.153,-45.6656,13.2365,Unknown
2.22552,2.44618,3.60214,2.79525,1.23589,8.45767,3.37372,2.76747,1.46487,8.15669,2.52984,8.64457,1.57379,7.16732,2.12731,9.00966,A
6.58188,11.7933,7.51077,7.53208,7.04388,9.93813,4.94838,3.93157,2.68378,9.0405,2.37953,7.57184,4.81638,6.02527,4.80098,9.86355,A
2.38779,2.23221,3.28512,2.63461,2.97303,8.43075,8.70263,6.31402,5.40773,8.52498,6.04629,7.72092,3.05524,9.97258,5.48709,9.76647,B
10.0432,17.5864,7.94671,4.14704,6.44843,21.8568,3.65139,0.404459,-10.1375,20.9829,2.66635,15.0601,8.33861,-1.93546,8.41862,24.4363,A
4.80055,11.3138,6.79477,8.13662,6.54625,8.03198,7.55735,5.14864,4.59081,8.30202,3.12734,5.80643,3.76908,7.95522,6.37726,4.38281,B
2.76755,5.52466,4.42687,4.38005,2.30043,8.32176,2.85573,1.5133,1.93384,8.64251,1.84769,9.18385,2.39909,6.30739,2.40678,6.94026,A
2.41658,2.88664,3.23615,2.54695,2.52683,7.22056,5.1687,2.8758,2.45087,6.17429,4.37892,6.76359,2.51774,8.08473,2.87783,7.70839,A
3.22962,5.57495,5.62202,4.87265,2.90014,10.8242,1.5236,3.08996,2.92767,9.16384,2.27557,9.08623,2.83416,6.37429,3.29618,9.84322,A
5.0608,7.3799,5.63332,6.44028,3.47883,5.97596,7.34637,7.87545,7.33148,6.78379,7.59955,10.2517,2.55955,8.9341,4.77664,7.27112,C
2.50485,1.54563,1.68352,2.02784,0.30739,3.20349,6.41416,4.58253,3.1311,6.95911,5.27512,4.45561,1.16338,7.24465,4.31818,5.86697,A
4.95851,10.2158,5.93401,8.12491,3.527,7.55897,1.5625,2.02501,4.53613,6.79648,3.08599,8.6664,1.73861,6.61364,4.96172,8.06706,A
4.43468,8.99809,5.96881,6.00981,4.16341,8.25451,8.57877,6.60346,6.84115,10.145,5.68168,7.53229,2.84911,9.25659,6.23433,8.06411,B
2.76341,2.84123,3.89158,2.90291,1.92098,8.41226,1.43048,2.02108,3.37233,6.88969,1.39348,10.5928,2.08422,6.61113,3.34984,8.55214,A
3.63167,6.74245,4.607,3.87583,4.49189,7.33006,9.08813,4.82199,3.96846,7.97838,6.05498,7.34202,2.85676,8.44748,6.17727,7.0974,B
2.60896,8.71648,4.28405,5.19736,3.39299,7.55024,7.20179,5.55596,5.58199,7.53376,5.39712,5.67843,3.85939,7.99861,7.97144,9.71067,B
5.30905,9.0372,6.00453,5.65883,3.86463,5.84323,6.29118,5.79497,6.38049,8.79974,4.88037,8.53137,1.94234,8.31835,3.90672,8.45432,C
3.90177,5.66656,5.41108,4.25366,5.37518,8.28423,5.31725,1.0844,3.22501,5.98962,4.25402,6.3824,6.10991,7.68523,6.57304,5.79123,B
4.78991,8.05484,3.82987,4.6682,5.00727,7.72872,7.79603,3.04373,3.60496,6.49125,7.61624,9.04296,7.22069,8.26831,6.82211,6.73556,C
2.7216,7.25856,4.21819,5.30353,2.44319,5.13282,7.66018,6.86625,8.07933,6.95324,6.99369,12.547,0.225676,8.36882,3.97694,8.84653,C
3.33573,4.98097,4.80371,2.94794,3.90101,9.91973,5.76066,2.44378,4.20518,10.2897,4.29414,7.7835,2.70207,6.98964,5.10001,9.80387,B
8.98502,15.1743,9.77506,8.94709,9.11238,9.99972,4.51322,4.12466,2.79151,6.67515,5.19888,11.575,9.75104,7.53855,6.92745,8.19858,B
6.06237,13.6768,5.29376,9.56505,3.22781,3.79159,7.3201,6.15142,7.41104,9.96231,9.09004,12.5936,2.34481,6.28569,3.97177,7.09352,C
3.50859,7.46519,4.04362,4.94442,2.59909,6.28198,6.78145,3.95388,6.22937,8.85904,6.12024,9.34043,1.63624,7.05535,4.0848,7.80265,B
5.78144,10.4715,5.30731,6.80757,3.60718,4.75269,7.17048,5.28363,6.5563,8.92492,5.95922,8.92234,2.04871,7.47457,3.96771,8.39155,C
4.0013,4.44151,4.8667,4.69188,3.84696,8.30997,6.05325,3.39366,3.52942,7.14797,6.30252,9.36393,4.24657,8.74088,4.36544,9.47675,B
6.36711,11.8998,5.92756,7.57185,4.44371,6.86419,3.74848,1.9317,0.969555,5.89405,3.45188,9.84946,3.82014,4.94627,2.71757,7.12572,A
12.7497,18.0719,11.6314,9.7391,7.97172,9.59009,8.43653,3.60028,1.95321,8.17861,5.12662,9.83627,11.5598,4.17506,8.04113,10.488,B
3.41357,5.49639,4.87294,2.40269,1.89134,9.78335,0.809648,2.89907,0.651222,8.55541,2.78912,9.75586,3.64452,5.85495,3.41343,8.69602,A
2.60953,6.69398,4.0324,4.43863,1.32742,4.16625,10.3176,5.03669,6.81628,13.8439,11.8083,12.7476,0.739525,10.5068,2.65046,7.62196,C
1.11149,-0.378026,0.578251,-2.21009,-1.30922,7.18805,3.52546,1.54989,-0.766237,7.32428,1.97154,6.84528,1.49502,5.29227,1.65505,7.8519,A
3.1987,5.23755,5.17439,3.89412,3.85978,8.66307,6.94929,3.42214,5.33529,8.06532,3.662,6.9444,1.46087,8.0031,4.0624,9.18186,B
8.28987,23.2598,-17.6932,32.7947,4.08581,-4.17323,21.2926,-53.0825,-18.9573,-19.4115,-2.50545,-7.71594,2.40279,-0.225472,-3.45659,27.1942,Unknown
6.77497,13.442,6.41554,9.94133,2.96361,4.8734,6.13155,7.8606,8.76099,8.68193,5.51364,9.24473,2.66855,8.96436,3.44679,7.18264,C
3.47954,6.60038,4.6807,4.21043,3.89887,5.90001,6.76125,5.09712,5.04341,7.48031,6.86751,9.24944,1.95733,8.93169,4.53838,8.82758,B
2.52226,1.87783,3.73046,3.75725,1.31125,5.58203,6.44149,5.55789,6.84385,7.27355,5.27601,11.1988,0.60731,8.01851,3.57783,8.7673,C
4.41312,5.51686,5.97725,4.93093,5.04762,8.37977,5.96697,4.40213,5.91516,7.7629,5.84024,7.55159,1.91311,9.22285,6.21128,9.7922,B
3.54845,9.35154,4.58469,6.49941,4.01926,6.07992,8.23087,9.59208,5.9732,7.53772,5.55987,8.66445,2.78126,8.10295,7.39147,9.25246,B
1.48913,21.1241,0.690013,-1.03855,-1.6306,25.1046,12.234,10.033,1.67501,23.2276,24.5874,20.3347,5.20221,6.44518,15.1197,30.206,Unknown
4.37241,7.02813,5.43963,4.10691,5.05205,9.00721,8.68528,5.18312,5.08303,6.94698,7.183,6.72994,3.78396,9.52043,6.10874,9.4608,B
1.21545,1.44285,2.27559,1.09757,0.757247,7.37048,6.11538,5.27704,5.11987,8.59165,4.42799,10.8344,1.23386,8.09032,3.70812,8.65765,B
1.6681,3.22543,3.27202,4.15707,1.77961,6.71186,6.85006,7.09055,7.53952,8.11858,6.27436,10.14,1.51522,7.93024,6.72813,9.67955,C
8.37802,13.0752,7.46307,6.61884,7.20598,7.93441,6.9828,6.80738,4.99384,10.4803,7.35262,6.85328,6.32946,5.93604,7.37439,5.88861,C
4.55525,8.58156,4.73029,5.47064,4.43551,6.94643,7.52574,4.64521,3.21543,6.92443,4.91028,8.8436,5.54922,6.58219,5.94907,7.85648,B
-11.0147,7.08613,-0.698358,25.0728,2.66618,17.9817,1.00104,20.8268,-1.09534,5.50151,-9.74707,-1.92035,9.24311,18.4572,21.4634,-24.3542,Unknown
2.44083,5.81772,3.79709,4.52675,2.42682,10.6353,2.23496,3.12107,1.25696,9.75838,1.19808,8.07558,1.24494,5.3189,1.92646,7.71831,A
5.44713,7.97503,7.14479,9.28205,10.2729,3.7237,11.2268,7.46409,9.42843,6.06855,10.4192,13.1931,2.15526,13.5914,14.2406,17.8214,Unknown
3.06722,2.18762,3.88313,2.41147,0.385828,9.6483,2.46639,4.05184,1.67704,7.89547,1.40116,9.68485,2.07439,6.81432,1.48544,8.85801,A
4.16916,9.74996,4.82039,6.27314,3.08253,9.35302,1.75053,3.73072,2.48197,8.47594,2.59154,9.6978,3.2502,5.50544,3.34381,8.6144,A
2.47865,5.65726,4.33844,4.30413,2.63923,8.78366,4.73465,2.45934,2.49437,7.49881,1.87853,8.10637,3.28722,7.33613,3.1421,7.67444,A
3.00717,8.05203,5.02362,6.3595,2.65003,7.84188,5.01008,3.40638,2.07298,6.18714,1.98154,7.0224,3.9009,7.88654,4.05908,9.13716,B
5.39517,13.3099,3.84703,9.67578,6.04353,11.3283,1.24655,2.91627,2.1955,9.90205,5.49051,10.4479,5.73903,4.10791,6.31678,7.6385,A
3.25572,7.5254,3.34534,4.41859,2.48228,6.55453,9.20564,7.29254,7.49977,8.53533,7.28823,9.64203,0.728048,9.10368,5.53098,10.9689,B
2.85098,6.11839,4.68208,4.32888,5.19205,6.05408,6.48442,5.37031,4.01701,5.65676,6.1384,6.82385,3.32474,7.94136,5.69063,7.33539,B
1.94658,4.12575,3.30164,2.46105,0.936913,10.9052,1.50265,2.50993,1.80517,9.14856,1.69172,8.82644,1.83134,6.29104,2.112,7.87149,A
6.15009,10.8082,7.25608,7.93872,4.21973,4.79125,6.59154,5.82879,7.41661,10.0099,8.02958,10.035,3.12289,7.8269,3.74573,6.99713,C
4.2739,10.5607,4.63208,6.56591,5.48016,7.33565,5.94145,6.13682,3.52031,5.26948,6.42149,7.917,3.27648,8.3692,6.76065,8.79673,B
3.42241,6.17272,4.74818,3.69942,3.25384,6.83893,7.3512,3.16129,6.10921,9.82327,6.12437,7.19309,2.28348,7.54885,4.02014,7.80227,B
3.90851,7.88385,3.91361,4.15586,1.67639,6.23603,6.44865,4.97288,5.69782,8.86738,5.17352,5.29509,1.31165,7.17506,6.06492,8.77408,B
3.22281,8.67027,6.13399,7.0322,3.31195,11.5049,1.67241,1.85582,2.83449,9.62656,1.00836,8.21516,1.7303,6.0498,2.78756,7.03425,A
2.66422,4.75353,3.25928,3.36752,1.46607,10.3642,2.40371,3.18293,1.9776,9.08375,2.29504,9.70561,2.4147,5.59934,2.40914,8.59401,A
2.24475,6.30598,3.56835,4.80348,1.31574,7.57289,5.61208,3.45894,0.549885,6.90032,0.0924919,6.8991,2.12492,6.68202,1.20767,7.38843,A
2.38831,8.32802,2.75641,5.84075,2.41398,8.05371,9.82899,12.3686,10.8842,8.17199,7.55975,15.5486,1.38979,9.80484,6.98285,12.3994,C
11.5403,-15.9104,11.1763,2.05084,9.25851,24.9139,18.7792,28.7515,26.9889,1.53263,18.9555,29.1035,-12.6001,23.433,15.9471,25.2575,Unknown
3.68835,5.49522,5.31559,4.34544,1.55518,9.25253,2.92415,2.60773,1.63764,7.50643,1.64132,8.6273,4.00459,7.38327,3.38209,7.25485,A
10.8847,23.0052,14.5457,14.058,9.70981,15.7745,3.72041,2.55373,6.32884,16.0463,1.19194,10.4036,6.32835,5.5636,6.84942,13.6125,C
3.89864,2.46233,6.86019,4.0422,6.11215,8.05674,5.3845,3.62948,3.81248,5.77681,6.18489,7.90495,5.94206,8.13437,6.55566,5.30014,A
2.30069,9.41869,4.43303,6.59415,2.19016,6.20521,4.69781,2.70184,3.98631,5.72854,1.30258,8.57087,1.12283,6.38532,3.09614,7.26684,A
3.88398,8.99234,4.23188,6.1419,3.56519,6.34892,7.11009,8.34631,7.53078,6.92221,4.93682,6.61084,1.11785,7.81195,6.03678,8.28941,B
3.3758,7.35723,5.1539,6.1623,2.18671,5.85027,5.61065,3.60359,1.20561,5.95687,0.938442,8.40253,2.51982,6.70918,3.06773,8.35642,A
5.06095,6.98757,7.236,6.28338,6.3776,5.8578,7.04052,4.53088,4.59698,6.26144,5.4625,8.4485,4.7727,7.53793,4.2196,6.57897,B
2.29736,6.91413,4.28978,4.7208,3.59572,8.97066,6.51971,1.74389,2.64342,8.87591,4.11276,8.81375,2.9676,7.97927,3.41958,8.93486,B
-9.50734,-12.0235,30.3519,2.58454,4.20149,40.8618,1.53158,7.3793,-26.2801,-19.1326,46.2093,-31.5893,32.1777,-0.300723,-7.01969,-11.6297,C
2.75514,4.88906,3.84953,7.97068,-0.358311,4.91962,8.43564,6.78894,14.6496,8.40921,8.51039,15.0376,2.19903,7.75184,4.06137,7.59214,C
1.75415,0.603639,2.56642,0.618888,0.714019,7.24197,5.56551,4.13878,3.88574,8.01525,4.81381,9.74686,1.04919,8.48258,3.20669,8.65812,B
5.17816,9.45494,7.08938,7.12911,4.57881,8.07308,5.65293,3.43476,4.33534,7.1933,3.50064,8.51516,3.79178,8.06198,3.77546,8.01192,B
3.14465,7.00493,4.57276,3.80738,1.77909,12.0993,2.68944,2.9798,1.17096,10.3413,1.47963,8.11062,1.90242,5.34087,2.14241,9.01445,A
3.23992,8.3285,4.15338,6.09911,4.34794,5.75255,5.00002,6.7279,5.15364,5.20611,3.7117,5.81169,1.63909,6.55845,7.24348,7.90573,B
3.25408,1.27276,3.46203,2.49863,-0.0944928,9.44454,4.28445,1.79173,0.05439,9.35012,1.00676,10.3185,2.69979,7.38288,1.4717,9.10477,Unknown
8.32905,12.4411,9.15018,9.47499,9.28812,6.4304,6.2132,4.00167,4.92783,6.9753,5.21448,5.72731,3.9372,7.07009,7.44815,7.05635,A
2.01095,3.86345,3.31605,3.71078,0.535659,7.51235,4.14335,3.10877,1.69951,7.70915,1.88382,9.62391,1.83595,7.17329,0.692806,7.73327,A
6.04283,11.803,7.29247,8.68944,8.57702,8.01147,5.86214,5.12645,7.24156,7.32144,5.03107,5.41359,5.97254,7.89694,10.5927,10.2212,B
5.799,11.609,8.48199,9.62151,4.93526,5.67349,6.37878,7.96937,10.0557,6.84784,5.65527,13.1073,3.39937,7.50684,5.39731,9.59397,C
4.79915,11.9807,5.80009,7.39956,2.88637,12.1895,2.92166,4.16767,3.87615,10.9342,2.23435,9.84991,2.22636,6.30479,4.13112,7.43853,A
6.03668,12.882,5.38833,5.97949,2.17386,5.71716,9.13258,7.13899,6.54427,10.1776,7.39851,9.92952,2.4468,8.65335,5.99899,9.95085,B
2.38857,5.07382,4.36655,4.56939,2.66026,6.28402,4.37447,3.35368,2.91079,5.8533,2.52692,7.40814,1.86801,6.95401,3.28121,7.42417,B
6.7363,12.2448,6.93343,8.38378,5.79144,7.57926,5.30175,2.86013,3.10016,9.19638,4.27037,6.93143,4.09359,6.67711,7.4993,9.95631,B
3.82505,4.8211,5.56014,4.81102,3.55445,8.86275,8.49368,4.11599,7.20858,12.2693,5.93321,10.0223,4.28181,9.39356,6.20156,10.33,C
1.43578,4.60393,2.76162,3.71792,1.84219,7.01667,8.28136,7.34063,5.96268,8.10173,7.29308,10.7785,1.33625,9.71239,4.92067,9.72294,C
2.95297,6.52893,4.34194,5.11933,2.81123,8.99166,4.25494,3.28153,3.03239,8.6756,2.51322,7.10367,2.34901,7.12185,3.47912,8.13605,A
5.11438,11.728,6.36072,8.82006,5.45565,10.1423,3.21144,3.48003,1.66503,8.76018,2.02314,8.50652,4.0058,5.54963,4.25097,7.28248,A
3.12744,6.07816,4.64033,4.58563,3.79857,8.99675,6.31499,2.7216,5.70377,10.908,3.49379,5.99663,1.80378,7.5202,4.69894,9.14372,B
3.54057,8.72166,5.77742,6.41573,3.02269,5.55533,6.08358,5.19741,7.97043,8.6598,5.4248,11.9173,0.827461,8.20141,4.08862,8.55904,C
2.92405,6.57636,4.99732,4.55384,2.80851,11.9777,2.35318,2.0686,2.2412,9.77981,1.26827,8.38539,2.465,5.58933,2.83273,8.50294,A
2.00819,4.33878,3.134,4.5901,1.45604,8.70331,2.2546,1.7837,1.01047,8.43587,1.23414,7.84411,2.66126,5.13163,3.42058,8.04865,A
4.60341,11.9614,7.40125,8.09365,5.78672,7.68203,4.28601,2.05266,4.81313,6.50504,3.17276,7.26996,3.48207,8.00002,5.22472,7.24175,A
4.66233,10.2913,6.15465,8.02059,4.96525,4.90287,6.33148,6.69395,6.40092,6.1729,4.93494,10.1136,3.27361,8.45328,6.71454,10.2836,B
6.59861,12.3743,7.70073,9.85421,4.41546,4.50173,8.50336,5.87585,8.30767,9.41582,5.3119,11.8111,3.09525,8.30833,7.16247,11.432,Unknown
5.85728,11.1562,7.72012,8.22777,7.25246,8.70429,6.57388,4.15535,4.67127,7.87674,2.77763,4.87171,1.95373,6.78552,6.39066,8.153,B
4.87312,7.05374,6.81381,5.63732,3.57586,7.51329,2.1377,3.35179,1.90321,6.90516,2.1201,8.82331,3.45037,7.13342,1.82514,6.79179,B
3.01551,6.44955,4.84242,4.08056,3.06452,8.87462,5.28276,2.63509,2.73916,8.47823,2.64577,7.25202,2.95637,7.86502,3.98387,8.71427,A
5.8848,14.0058,7.44317,6.89322,3.17752,8.53453,7.04932,3.48021,7.98043,7.99706,2.54004,11.3938,3.60029,7.21736,5.40393,7.75962,B
6.26933,10.1682,7.73659,6.43424,5.71174,10.2617,6.27384,4.86262,6.2971,10.6232,5.23945,6.44169,2.70679,7.13813,6.00691,10.9486,B
3.61495,9.32828,4.74634,6.19087,4.1674,7.43565,7.38109,6.15835,6.01804,6.2623,5.28669,6.74361,2.95164,7.79063,7.23703,7.72822,B
4.41566,10.6601,5.56779,7.42856,3.80517,6.19569,6.02997,7.69459,6.26384,7.68794,5.08808,8.55969,2.68907,7.87968,4.95005,8.4461,B
5.36962,10.7624,6.13589,7.04276,3.66651,9.28809,2.47596,3.07137,2.94796,8.29282,2.59327,8.79677,3.5191,5.67343,4.77163,8.20625,A
4.51362,4.75161,6.71713,4.98723,4.0399,9.5019,1.77469,1.43334,1.969,6.86052,3.02743,7.2436,2.80511,7.25117,3.80193,9.26382,A
-1.4194,7.38546,-0.611621,14.6097,26.0385,19.28,-6.2654,11.0851,9.50704,10.6297,14.0491,6.00856,23.4016,23.4667,13.3802,8.08,Unknown
5.12867,10.036,6.87806,7.22761,5.31308,8.10124,8.46156,8.62758,6.60139,8.32919,7.0401,7.27179,2.77791,8.05888,8.04964,7.31496,B
4.56289,8.16233,5.44591,4.39653,2.77881,11.8698,1.8555,3.24344,2.83842,10.9078,1.09126,10.101,2.68,6.29117,3.62241,8.76644,A
5.7307,9.20793,5.83233,6.06453,3.93688,7.29005,7.28656,5.78708,7.91462,9.77466,5.6686,8.87874,2.65344,8.64239,5.86115,11.2084,C
2.33341,6.92077,4.43712,5.29102,4.44852,7.28983,6.7076,6.84527,4.36921,7.69283,6.54271,7.59412,3.5226,9.12435,8.77871,8.38582,B
1.45843,4.46958,2.39783,3.01529,0.949267,5.02187,7.41664,6.59446,6.6427,8.59615,7.46339,12.1152,0.587248,9.27144,3.37097,8.63145,C
1.9882,6.06235,4.25261,4.47639,3.36935,8.04426,7.8098,3.8023,4.12983,8.30484,5.94799,6.36304,3.64868,8.51126,6.93803,8.85773,B
4.77352,8.10405,7.11958,5.36936,5.3627,6.23676,5.45559,4.57324,4.0962,6.3841,5.76224,7.70872,4.21346,8.77843,5.29534,8.26313,B
6.76448,11.4816,7.32028,8.2056,4.41353,12.7963,2.83706,3.69998,2.87226,11.3878,1.94819,9.49331,4.38631,4.71565,5.00522,10.2711,A
3.15229,6.85987,5.14491,4.63795,6.1359,7.93131,6.76099,5.67257,5.482,5.39688,7.33413,5.82275,3.53214,8.68177,6.86209,7.22943,B
1.34048,1.80762,2.65974,2.00181,0.53536,8.36169,3.54769,3.00641,3.12875,7.5776,2.72964,10.5111,1.48843,7.37995,2.42039,8.41455,B
3.51729,9.2938,5.39805,6.06248,4.31441,6.3516,4.37606,2.88401,5.00292,8.39357,4.0006,8.79247,1.92083,7.04085,3.5453,8.16236,B
2.92306,5.61633,4.70999,4.20533,3.22026,9.46576,7.22149,1.04455,4.07477,9.26758,3.07439,7.43211,3.89388,7.68111,4.20823,9.78175,A
3.482,4.81754,6.13789,6.31886,3.23653,11.0854,4.32271,1.81193,1.84017,9.02433,1.45211,8.96765,2.20477,6.817,2.43858,9.90312,A
5.08226,6.62321,6.71191,6.52569,5.17814,8.86712,7.13667,4.18656,2.75633,5.92776,6.66443,7.45065,3.24387,8.73506,3.67047,4.7078,B
4.72781,10.1161,6.71697,7.45844,8.70858,8.4312,5.25519,0.509821,1.00073,6.93684,4.80432,9.51208,9.44811,7.85838,4.97728,7.3205,C
2.68645,7.74161,3.95758,5.26512,2.88692,11.1387,3.30858,3.97838,3.40366,9.7007,2.71642,9.99034,1.66885,6.69791,3.32717,9.46718,A
3.78798,1.77752,5.29108,5.41531,3.92045,6.78407,9.20181,5.89636,5.69076,7.26672,6.21196,8.19567,2.60175,8.85176,5.83291,9.00618,B
5.84226,11.6701,5.98521,6.41189,5.30298,7.19766,6.83421,6.87413,6.05962,8.27955,4.91729,7.22155,2.76266,7.21471,8.64292,8.89027,B
-16.4177,1.7424,-9.87389,-1.17065,10.4178,10.2655,-0.441934,-10.999,14.926,-17.8948,-4.35124,-30.0938,6.99429,-5.56879,-27.1377,-22.7837,B
5.43926,12.8084,5.58887,7.34603,3.95427,8.64289,3.64581,4.29301,4.66355,8.04578,3.35531,9.60278,2.24314,6.925,4.6941,8.81065,B
4.37152,8.00659,4.42561,4.64357,2.08312,6.82004,6.10362,7.50685,6.29444,9.20459,5.62309,10.8717,3.09977,7.12967,4.41555,9.4982,C
3.08125,6.29799,5.42805,4.87466,3.66992,9.83993,4.98121,1.76452,3.27093,7.43779,2.34856,7.41543,2.33699,5.35455,3.0113,7.89706,B
2.64838,6.89646,3.33707,4.93447,2.56928,4.66997,7.984,9.13978,6.2273,6.1848,6.41971,8.95099,3.48663,8.13913,7.59447,10.4702,B
4.38191,10.4899,5.46446,6.02046,3.54419,9.38217,2.60373,2.35283,2.27152,8.44033,2.59101,9.13005,3.0799,6.10698,4.17097,7.46255,A
4.18159,8.21991,6.42565,5.16802,5.33089,9.39664,8.34122,6.77045,2.36502,6.48188,7.0543,7.97825,7.19696,5.34776,8.76397,4.58774,A
2.12509,6.15659,2.81655,4.56913,1.34722,5.56638,7.10237,6.9284,7.18467,7.98044,7.02071,8.25565,1.32528,7.86843,5.83314,8.88188,B
8.63604,12.7507,10.1929,7.93268,7.38172,7.9161,8.80659,6.84524,8.75773,11.091,5.1772,6.25504,2.91096,9.70576,8.69479,10.0928,B
1.41621,3.84692,2.3785,2.29644,1.71337,5.54021,6.56396,4.9786,5.95961,7.1326,6.16871,10.3874,0.891072,7.98186,3.27501,9.11217,C
6.19921,9.03301,8.24563,6.06843,6.26945,8.67341,6.0986,5.62937,6.97296,7.72018,4.32534,4.51351,1.89173,7.4572,6.65242,10.4023,B
3.82868,7.99198,5.85663,6.06024,3.04162,8.68126,2.66721,1.97245,1.82292,6.99949,1.5401,8.83129,3.05923,5.42424,2.17455,6.03533,A
3.47428,9.12851,4.37358,7.10407,0.917373,4.12409,7.33084,7.5148,10.0152,6.30729,6.23092,11.751,0.802656,7.4226,5.78474,8.53002,C
5.0545,7.98916,5.87864,5.71997,4.18325,7.717,7.46135,4.02219,5.31447,10.1391,3.84743,6.15762,2.13764,7.34585,4.59506,8.10455,B
3.57994,7.79712,5.14971,5.88444,3.68008,7.75255,4.17087,3.27631,2.8947,6.6505,2.63155,9.55762,4.53857,6.9505,3.24464,7.35303,B
7.5201,12.381,7.18089,8.67239,7.95919,7.21575,9.13968,5.88067,6.10474,9.64888,8.07677,6.80302,4.66211,8.04241,5.40059,8.49127,B
1.70813,5.98796,2.93309,4.45228,1.68394,9.72939,5.25469,2.77887,0.676635,8.79714,1.71969,8.27549,3.1511,7.40312,1.93611,9.67787,A
5.12201,11.9488,4.00235,4.41119,3.0157,8.80137,2.38951,4.66195,-0.88793,8.74465,5.52744,12.0873,7.14932,6.62343,6.28814,10.8895,B
3.28432,6.48397,4.6554,5.44889,3.05794,9.61332,3.5068,2.53417,1.81575,9.64475,2.07274,7.9716,2.49103,7.31197,3.02536,8.22716,A
7.11526,10.5736,6.68341,7.01817,3.73265,3.43303,7.77117,4.56897,5.86473,11.7723,9.00469,11.361,3.56366,8.90116,3.23888,5.31123,B
4.0388,6.72042,5.27635,5.97419,5.49098,8.18382,7.48645,3.07481,5.85989,4.96489,6.21702,6.33946,5.80589,8.06637,8.14599,9.34357,B
4.08321,8.8862,5.79196,6.12026,4.82369,8.32365,8.35035,5.15727,6.31518,8.06297,4.43653,5.57392,1.3097,7.94706,4.62179,8.89845,B
2.91992,4.40786,4.69403,3.31673,1.97069,6.12175,5.83236,2.28895,3.43904,6.68068,2.00003,6.35023,1.92262,6.82253,2.84543,7.29854,A
6.10704,10.6074,8.02325,7.40677,7.37922,9.88169,6.96794,0.945542,4.65291,7.53566,5.67869,5.44498,4.82285,7.141,6.37407,9.70717,A
5.68477,11.5281,5.36346,5.55801,3.2223,11.9573,4.11106,4.56916,3.42796,12.5089,2.84633,7.58512,3.94418,4.39166,4.73536,10.7437,B
3.56961,7.37545,4.03501,4.54619,0.677579,5.46535,9.00715,6.63611,11.6713,8.43171,8.68496,14.0624,0.406175,10.464,3.42343,8.55294,C
2.77189,5.2394,3.56762,5.64227,4.61074,8.04704,6.97695,5.22614,4.32262,7.01977,6.08722,5.14205,4.52224,7.2484,9.04616,8.2444,A
7.17049,11.8003,7.44905,6.69281,5.19745,8.16317,3.20414,3.21043,2.96021,7.98346,4.64932,9.39171,5.19726,6.71472,6.72172,6.10527,A
3.24241,8.33044,4.37894,5.14146,2.55846,5.11797,7.77918,6.00276,6.25863,8.82824,7.25719,10.9705,1.46597,8.96048,4.11835,8.76331,C
2.20008,4.8255,3.19984,3.03675,1.67933,5.42772,7.102,4.83665,6.16708,8.02927,6.66274,10.6322,1.62135,9.62451,4.58509,9.30257,C
3.62933,6.78311,4.59112,4.82643,2.5432,7.82878,6.48229,1.06981,1.75256,6.48314,2.4205,8.50389,4.43171,6.82065,4.05915,8.1076,A
2.94534,8.849,4.47009,7.3635,4.31885,6.84256,7.28082,8.72166,6.44164,5.68386,5.03255,8.59062,1.60462,7.37944,7.36769,8.48068,C
3.83994,9.44646,6.75292,7.59679,4.72151,8.95047,2.50513,1.77328,2.55539,8.20579,1.47121,7.19994,3.33467,5.83006,3.6723,6.96126,A
